cohort_month,month,cohort_sales
2011-01-21,2011-04,9.96
2011-01-21,2011-11,1272.00
2011-01-28,2011-01,-20.97
2011-01-28,2011-09,0.00
2011-01-28,2011-11,954.00
2011-01-28,2012-01,20.97
2011-02-04,2011-02,114.40
2011-02-04,2011-02,132.00
2011-02-04,2011-02,88.00
2011-02-04,2011-02,35.20
2011-02-04,2011-03,132.00
2011-02-04,2011-03,61.60
2011-02-04,2011-03,105.60
2011-02-04,2011-03,105.60
2011-02-04,2011-04,105.60
2011-02-04,2011-04,70.40
2011-02-04,2011-04,132.00
2011-02-04,2011-04,35.20
2011-02-04,2011-04,88.00
2011-02-04,2011-05,52.80
2011-02-04,2011-05,255.20
2011-02-04,2011-05,70.40
2011-02-04,2011-05,44.00
2011-02-04,2011-06,44.00
2011-02-04,2011-06,88.00
2011-02-04,2011-06,114.40
2011-02-04,2011-06,149.60
2011-02-04,2011-07,158.40
2011-02-04,2011-07,88.00
2011-02-04,2011-07,114.40
2011-02-04,2011-07,114.40
2011-02-04,2011-07,105.60
2011-02-04,2011-08,96.80
2011-02-04,2011-08,79.20
2011-02-04,2011-08,61.60
2011-02-04,2011-08,61.60
2011-02-04,2011-09,96.80
2011-02-04,2011-09,96.80
2011-02-04,2011-09,79.20
2011-02-04,2011-09,114.40
2011-02-04,2011-09,96.80
2011-02-04,2011-10,123.20
2011-02-04,2011-10,70.40
2011-02-04,2011-10,140.80
2011-02-04,2011-10,88.00
2011-02-04,2011-11,132.00
2011-02-04,2011-11,220.00
2011-02-04,2011-11,79.20
2011-02-04,2011-11,105.60
2011-02-04,2011-12,105.60
2011-02-04,2011-12,114.40
2011-02-04,2011-12,184.80
2011-02-04,2011-12,272.80
2011-02-04,2011-12,211.20
2011-02-04,2012-01,35.20
2011-02-04,2012-01,79.20
2011-02-04,2012-01,79.20
2011-02-04,2012-01,105.60
2011-02-04,2012-02,106.60
2011-02-04,2012-02,162.00
2011-02-04,2012-02,117.00
2011-02-04,2012-02,126.00
2011-02-04,2012-03,36.00
2011-02-04,2012-03,135.00
2011-02-04,2012-03,126.00
2011-02-04,2012-03,99.00
2011-02-04,2012-03,153.00
2011-02-04,2012-04,135.00
2011-02-04,2012-04,90.00
2011-02-04,2012-04,126.00
2011-02-04,2012-04,90.00
2011-02-04,2012-05,180.00
2011-02-04,2012-05,72.00
2011-02-04,2012-05,117.00
2011-02-04,2012-05,99.00
2011-02-04,2012-06,135.00
2011-02-04,2012-06,135.00
2011-02-04,2012-06,171.00
2011-02-04,2012-06,81.00
2011-02-04,2012-06,108.00
2011-02-04,2012-07,153.00
2011-02-04,2012-07,126.00
2011-02-04,2012-07,144.00
2011-02-04,2012-07,98.80
2011-02-04,2012-08,135.00
2011-02-04,2012-08,80.40
2011-02-04,2012-08,63.00
2011-02-04,2012-08,117.00
2011-02-04,2012-08,81.00
2011-02-04,2012-09,108.00
2011-02-04,2012-09,252.00
2011-02-04,2012-09,117.00
2011-02-04,2012-09,99.00
2011-02-04,2012-10,126.00
2011-02-04,2012-10,180.00
2011-02-04,2012-10,162.00
2011-02-04,2012-10,108.00
2011-02-11,2011-02,-6.77
2011-02-11,2011-03,25.01
2011-02-11,2011-03,10.94
2011-02-11,2011-03,58.73
2011-02-11,2011-04,50.62
2011-02-11,2011-04,25.31
2011-02-11,2011-04,25.31
2011-02-11,2011-04,61.70
2011-02-11,2011-04,38.62
2011-02-11,2011-05,35.08
2011-02-11,2011-05,20.31
2011-02-11,2011-05,35.35
2011-02-11,2011-05,48.39
2011-02-11,2011-06,27.12
2011-02-11,2011-06,80.47
2011-02-11,2011-06,41.39
2011-02-11,2011-06,75.20
2011-02-11,2011-07,31.88
2011-02-11,2011-07,25.08
2011-02-11,2011-07,20.31
2011-02-11,2011-07,44.35
2011-02-11,2011-07,45.12
2011-02-11,2011-08,14.31
2011-02-11,2011-08,12.74
2011-02-11,2011-09,22.21
2011-02-11,2011-09,29.48
2011-02-11,2011-09,39.59
2011-02-11,2011-09,36.02
2011-02-11,2011-09,35.35
2011-02-11,2011-10,40.00
2011-02-11,2011-10,37.78
2011-02-11,2011-10,5.77
2011-02-11,2011-10,60.49
2011-02-11,2011-11,55.96
2011-02-11,2011-11,27.98
2011-02-11,2011-11,23.08
2011-02-11,2011-11,28.85
2011-02-11,2011-12,23.08
2011-02-11,2011-12,109.52
2011-02-11,2011-12,50.65
2011-02-11,2011-12,34.98
2011-02-11,2011-12,23.08
2011-02-11,2012-01,40.32
2011-02-11,2012-01,17.42
2011-02-11,2012-01,17.31
2011-02-11,2012-01,44.35
2011-02-11,2012-02,46.02
2011-02-11,2012-02,45.95
2011-02-11,2012-02,28.71
2011-02-11,2012-02,57.56
2011-02-11,2012-03,73.92
2011-02-11,2012-03,42.22
2011-02-11,2012-03,80.57
2011-02-11,2012-03,51.86
2011-02-11,2012-03,73.92
2011-02-11,2012-04,15.85
2011-02-11,2012-04,57.63
2011-02-11,2012-04,51.79
2011-02-11,2012-04,23.01
2011-02-11,2012-05,44.68
2011-02-11,2012-05,55.85
2011-02-11,2012-05,161.32
2011-02-11,2012-05,179.38
2011-02-11,2012-06,116.94
2011-02-11,2012-06,67.94
2011-02-11,2012-06,96.70
2011-02-11,2012-06,86.76
2011-02-11,2012-06,63.35
2011-02-11,2012-07,84.26
2011-02-11,2012-07,30.91
2011-02-11,2012-07,88.66
2011-02-11,2012-07,31.38
2011-02-11,2012-08,35.68
2011-02-11,2012-08,38.88
2011-02-11,2012-08,44.71
2011-02-11,2012-08,64.29
2011-02-11,2012-08,20.97
2011-02-11,2012-09,39.98
2011-02-11,2012-09,28.47
2011-02-11,2012-09,19.44
2011-02-11,2012-09,10.27
2011-02-11,2012-10,6.92
2011-02-11,2012-10,30.80
2011-02-11,2012-10,15.40
2011-02-11,2012-10,22.82
2011-02-25,2011-02,455.00
2011-02-25,2011-03,641.00
2011-02-25,2011-03,287.00
2011-02-25,2011-03,524.00
2011-02-25,2011-04,367.00
2011-02-25,2011-04,287.00
2011-02-25,2011-04,764.00
2011-02-25,2011-04,637.00
2011-02-25,2011-05,137.00
2011-02-25,2011-05,691.00
2011-02-25,2011-05,1211.00
2011-02-25,2011-05,159.00
2011-02-25,2011-06,127.00
2011-02-25,2011-06,177.00
2011-02-25,2011-06,217.00
2011-02-25,2011-07,367.00
2011-02-25,2011-07,297.00
2011-02-25,2011-07,397.00
2011-02-25,2011-07,484.00
2011-02-25,2011-08,474.00
2011-02-25,2011-08,772.00
2011-02-25,2011-08,1434.00
2011-02-25,2011-09,1990.00
2011-02-25,2011-09,614.00
2011-02-25,2011-09,1382.00
2011-02-25,2011-09,2191.00
2011-02-25,2011-09,788.00
2011-02-25,2011-10,1812.00
2011-02-25,2011-10,878.00
2011-02-25,2011-10,1733.00
2011-02-25,2011-10,743.00
2011-02-25,2011-11,631.00
2011-02-25,2011-11,1257.00
2011-02-25,2011-11,632.00
2011-02-25,2011-11,583.00
2011-02-25,2011-12,1157.00
2011-02-25,2011-12,1222.00
2011-02-25,2011-12,1889.00
2011-02-25,2011-12,375.00
2011-02-25,2011-12,980.00
2011-02-25,2012-01,1195.00
2011-02-25,2012-01,297.00
2011-02-25,2012-01,721.00
2011-02-25,2012-01,701.00
2011-02-25,2012-02,845.00
2011-02-25,2012-02,478.00
2011-02-25,2012-02,1457.00
2011-02-25,2012-02,681.00
2011-02-25,2012-03,1005.00
2011-02-25,2012-03,3042.00
2011-02-25,2012-03,1837.00
2011-02-25,2012-03,981.00
2011-02-25,2012-03,277.00
2011-02-25,2012-04,1598.00
2011-02-25,2012-04,1190.00
2011-02-25,2012-04,1776.00
2011-02-25,2012-04,1271.88
2011-02-25,2012-05,5105.00
2011-02-25,2012-05,247.00
2011-02-25,2012-05,2232.00
2011-02-25,2012-05,2111.88
2011-02-25,2012-06,2854.00
2011-02-25,2012-06,1421.00
2011-02-25,2012-06,643.00
2011-02-25,2012-06,1841.00
2011-02-25,2012-06,1981.00
2011-02-25,2012-07,5081.00
2011-02-25,2012-07,3715.00
2011-02-25,2012-07,2310.00
2011-02-25,2012-07,1254.00
2011-02-25,2012-08,107.00
2011-02-25,2012-08,3008.00
2011-02-25,2012-08,2489.00
2011-02-25,2012-08,2677.00
2011-02-25,2012-08,3307.00
2011-02-25,2012-09,3724.00
2011-02-25,2012-09,3221.00
2011-02-25,2012-09,4692.00
2011-02-25,2012-09,2532.00
2011-02-25,2012-10,2207.00
2011-02-25,2012-10,2752.00
2011-02-25,2012-10,1027.00
2011-02-25,2012-10,1392.00
2011-03-04,2011-03,2461.43
2011-03-04,2011-03,480.00
2011-03-04,2011-04,175.00
2011-03-04,2011-04,50.00
2011-03-04,2011-05,405.00
2011-03-04,2011-05,230.00
2011-03-04,2011-06,100.00
2011-03-04,2011-06,450.00
2011-03-04,2011-08,500.00
2011-03-04,2011-08,3110.00
2011-03-04,2011-09,380.00
2011-03-04,2011-09,380.00
2011-03-04,2011-10,704.54
2011-03-04,2011-10,804.38
2011-03-04,2011-10,973.74
2011-03-04,2011-10,906.06
2011-03-04,2011-11,935.98
2011-03-04,2011-11,826.38
2011-03-04,2011-11,1079.18
2011-03-04,2011-11,21450.76
2011-03-04,2011-12,787.52
2011-03-04,2011-12,3551.66
2011-03-04,2011-12,13602.64
2011-03-04,2011-12,16193.48
2011-03-04,2011-12,4897.01
2011-03-04,2012-01,1321.82
2011-03-04,2012-01,1264.42
2011-03-04,2012-01,684.92
2011-03-04,2012-01,1351.98
2011-03-04,2012-02,1199.90
2011-03-04,2012-02,3969.86
2011-03-04,2012-02,11338.92
2011-03-04,2012-02,3041.78
2011-03-04,2012-03,1015.54
2011-03-04,2012-03,893.24
2011-03-04,2012-03,1097.88
2011-03-04,2012-03,1223.40
2011-03-04,2012-03,890.26
2011-03-04,2012-04,1029.75
2011-03-04,2012-04,1037.29
2011-03-04,2012-04,1575.31
2011-03-04,2012-04,829.34
2011-03-04,2012-05,1434.60
2011-03-04,2012-05,923.01
2011-03-04,2012-05,3386.68
2011-03-04,2012-05,1334.31
2011-03-04,2012-06,1777.47
2011-03-04,2012-06,1153.91
2011-03-04,2012-06,2245.80
2011-03-04,2012-06,1204.56
2011-03-04,2012-06,2544.54
2011-03-04,2012-07,1601.03
2011-03-04,2012-07,998.03
2011-03-04,2012-07,1267.98
2011-03-04,2012-07,771.35
2011-03-04,2012-08,1214.03
2011-03-04,2012-08,1394.90
2011-03-04,2012-08,996.76
2011-03-04,2012-08,1216.19
2011-03-04,2012-08,1284.72
2011-03-04,2012-09,869.70
2011-03-04,2012-09,814.64
2011-03-04,2012-09,774.85
2011-03-04,2012-09,1180.88
2011-03-04,2012-10,1538.43
2011-03-04,2012-10,4464.78
2011-03-04,2012-10,871.71
2011-03-04,2012-10,821.05
2011-03-11,2011-03,66.00
2011-03-11,2011-03,122.19
2011-03-11,2011-03,48.26
2011-03-11,2011-04,59.56
2011-03-11,2011-04,89.17
2011-03-11,2011-04,70.65
2011-03-11,2011-04,58.63
2011-03-11,2011-04,57.25
2011-03-11,2011-05,72.76
2011-03-11,2011-05,116.64
2011-03-11,2011-05,50.59
2011-03-11,2011-05,47.35
2011-03-11,2011-06,44.82
2011-03-11,2011-06,47.52
2011-03-11,2011-06,30.21
2011-03-11,2011-06,64.75
2011-03-11,2011-07,74.64
2011-03-11,2011-07,72.93
2011-03-11,2011-07,68.19
2011-03-11,2011-07,50.99
2011-03-11,2011-07,20.31
2011-03-11,2011-08,11.97
2011-03-11,2011-08,37.35
2011-03-11,2011-08,62.66
2011-03-11,2011-08,4.47
2011-03-11,2011-09,37.41
2011-03-11,2011-09,33.24
2011-03-11,2011-09,41.65
2011-03-11,2011-09,32.88
2011-03-11,2011-09,24.94
2011-03-11,2011-10,55.76
2011-03-11,2011-10,32.05
2011-03-11,2011-10,103.18
2011-03-11,2011-10,64.10
2011-03-11,2011-11,97.41
2011-03-11,2011-11,26.28
2011-03-11,2011-11,38.62
2011-03-11,2011-11,49.99
2011-03-11,2011-12,49.36
2011-03-11,2011-12,55.13
2011-03-11,2011-12,78.45
2011-03-11,2011-12,55.76
2011-03-11,2011-12,57.70
2011-03-11,2012-01,53.19
2011-03-11,2012-01,58.33
2011-03-11,2012-01,40.39
2011-03-11,2012-01,85.24
2011-03-11,2012-02,67.30
2011-03-11,2012-02,55.76
2011-03-11,2012-02,75.64
2011-03-11,2012-02,49.36
2011-03-11,2012-03,71.13
2011-03-11,2012-03,72.21
2011-03-11,2012-03,73.32
2011-03-11,2012-03,35.82
2011-03-11,2012-03,43.59
2011-03-11,2012-04,23.08
2011-03-11,2012-04,26.28
2011-03-11,2012-04,32.05
2011-03-11,2012-04,11.54
2011-03-11,2012-05,64.73
2011-03-11,2012-05,80.04
2011-03-11,2012-05,20.51
2011-03-11,2012-05,54.96
2011-03-11,2012-06,78.27
2011-03-11,2012-06,117.29
2011-03-11,2012-06,49.19
2011-03-11,2012-06,78.27
2011-03-11,2012-06,73.87
2011-03-11,2012-07,95.78
2011-03-11,2012-07,112.12
2011-03-11,2012-07,66.90
2011-03-11,2012-07,88.24
2011-03-11,2012-08,55.56
2011-03-11,2012-08,74.07
2011-03-11,2012-08,38.22
2011-03-11,2012-08,112.32
2011-03-11,2012-08,81.24
2011-03-11,2012-09,40.61
2011-03-11,2012-09,125.54
2011-03-11,2012-09,68.10
2011-03-11,2012-09,50.39
2011-03-11,2012-10,80.04
2011-03-11,2012-10,103.92
2011-03-11,2012-10,130.43
2011-03-11,2012-10,54.16
2011-03-18,2011-03,20.44
2011-03-18,2011-03,4.97
2011-03-18,2011-04,-4.97
2011-03-18,2011-04,12.47
2011-03-18,2011-04,12.47
2011-03-18,2011-04,4.97
2011-03-18,2011-04,12.47
2011-03-18,2011-05,14.91
2011-03-18,2011-05,7.50
2011-03-18,2011-05,17.44
2011-03-18,2011-05,14.91
2011-03-18,2011-06,4.97
2011-03-18,2011-06,19.88
2011-03-18,2011-06,9.94
2011-03-18,2011-07,7.97
2011-03-18,2011-07,22.50
2011-03-18,2011-07,7.50
2011-03-18,2011-07,4.97
2011-03-18,2011-07,4.47
2011-03-18,2011-08,7.50
2011-04-01,2011-04,4.18
2011-04-01,2011-04,8.36
2011-04-01,2012-02,10.96
2011-04-01,2012-03,10.96
2011-04-08,2011-04,12.00
2011-04-08,2012-07,2.50
2011-04-15,2011-04,-29.97
2011-04-15,2011-11,1272.00
2011-04-15,2011-12,700.00
2011-04-15,2011-12,477.00
2011-04-15,2011-12,525.00
2011-04-15,2011-12,358.00
2011-04-15,2012-02,8.75
2011-04-15,2012-03,14.96
2011-04-15,2012-08,-175.00
2011-04-22,2011-04,-60.00
2011-04-22,2011-09,30.00
2011-04-22,2011-10,30.00
2011-04-22,2011-10,30.00
2011-04-29,2011-04,14.00
2011-04-29,2011-05,3.88
2011-04-29,2011-05,6.00
2011-04-29,2011-05,9.00
2011-04-29,2011-06,3.00
2011-04-29,2011-07,3.88
2011-04-29,2011-08,3.00
2011-04-29,2011-08,6.00
2011-04-29,2011-09,3.00
2011-04-29,2011-09,3.00
2011-04-29,2011-10,3.00
2011-04-29,2012-03,1.50
2011-04-29,2012-10,6.47
2011-05-06,2011-05,36.75
2011-05-06,2011-07,75.18
2011-05-06,2011-07,128.88
2011-05-06,2011-07,85.92
2011-05-06,2011-07,50.12
2011-05-06,2011-10,0.20
2011-05-06,2011-11,50.00
2011-05-06,2011-12,103.04
2011-05-06,2011-12,77.28
2011-05-06,2011-12,51.52
2011-05-06,2011-12,25.76
2011-05-06,2011-12,64.40
2011-05-06,2012-01,76.52
2011-05-06,2012-01,51.52
2011-05-06,2012-02,25.76
2011-05-06,2012-02,64.40
2011-05-06,2012-02,64.40
2011-05-06,2012-02,12.88
2011-05-06,2012-03,31.82
2011-05-06,2012-04,25.76
2011-05-06,2012-04,9.88
2011-05-06,2012-05,9.88
2011-05-06,2012-05,19.76
2011-05-06,2012-06,9.88
2011-05-06,2012-06,14.88
2011-05-06,2012-06,9.88
2011-05-06,2012-06,9.88
2011-05-06,2012-07,19.76
2011-05-06,2012-07,102.10
2011-05-06,2012-07,88.64
2011-05-06,2012-07,125.30
2011-05-06,2012-08,60.00
2011-05-06,2012-08,71.60
2011-05-06,2012-08,35.80
2011-05-06,2012-08,153.94
2011-05-06,2012-08,196.04
2011-05-06,2012-09,14.32
2011-05-27,2011-05,302.97
2011-05-27,2011-06,228.00
2011-05-27,2011-06,352.00
2011-05-27,2011-07,264.00
2011-05-27,2011-07,1215.00
2011-05-27,2011-08,356.00
2011-05-27,2011-08,177.00
2011-05-27,2011-08,1288.00
2011-05-27,2011-08,535.00
2011-05-27,2011-09,187.00
2011-05-27,2011-09,817.00
2011-05-27,2011-09,1423.00
2011-05-27,2011-09,187.00
2011-05-27,2011-09,474.00
2011-05-27,2011-10,969.00
2011-05-27,2011-10,117.00
2011-05-27,2011-10,1322.00
2011-05-27,2011-10,247.00
2011-05-27,2011-11,926.00
2011-05-27,2011-11,673.00
2011-05-27,2011-11,139.00
2011-05-27,2011-11,139.00
2011-05-27,2011-12,681.00
2011-05-27,2011-12,950.00
2011-05-27,2011-12,1174.00
2011-05-27,2011-12,2668.00
2011-05-27,2011-12,908.00
2011-05-27,2012-01,434.00
2011-05-27,2012-01,236.00
2011-05-27,2012-01,453.00
2011-05-27,2012-01,187.00
2011-05-27,2012-02,702.00
2011-05-27,2012-02,871.00
2011-05-27,2012-02,198.00
2011-05-27,2012-02,1090.00
2011-05-27,2012-03,109.00
2011-05-27,2012-03,444.00
2011-05-27,2012-03,387.00
2011-05-27,2012-03,722.00
2011-05-27,2012-04,1145.94
2011-05-27,2012-04,1355.44
2011-05-27,2012-04,256.97
2011-05-27,2012-04,768.44
2011-05-27,2012-05,1088.41
2011-05-27,2012-05,312.47
2011-05-27,2012-05,413.97
2011-05-27,2012-05,23.91
2011-05-27,2012-06,7.97
2011-05-27,2012-06,167.00
2011-05-27,2012-06,129.94
2011-05-27,2012-06,425.00
2011-05-27,2012-06,2263.00
2011-05-27,2012-07,398.00
2011-05-27,2012-07,242.94
2011-05-27,2012-07,1284.00
2011-05-27,2012-07,9.44
2011-05-27,2012-08,433.97
2011-05-27,2012-08,844.82
2011-05-27,2012-08,1401.00
2011-05-27,2012-08,1393.00
2011-05-27,2012-08,2707.94
2011-05-27,2012-09,1059.97
2011-05-27,2012-09,2136.97
2011-05-27,2012-09,1265.00
2011-05-27,2012-09,200.91
2011-05-27,2012-10,604.97
2011-05-27,2012-10,669.94
2011-05-27,2012-10,935.97
2011-05-27,2012-10,2234.97
2011-06-10,2011-06,1.52
2011-06-10,2011-08,72.00
2011-06-10,2011-08,18.00
2011-06-10,2011-08,108.00
2011-06-10,2011-08,135.76
2011-06-10,2011-09,14.00
2011-06-10,2011-09,13.88
2011-06-10,2011-09,36.76
2011-06-10,2011-10,165.80
2011-06-10,2011-10,281.94
2011-06-10,2011-10,288.56
2011-06-10,2011-10,276.08
2011-06-10,2011-11,225.50
2011-06-10,2011-11,370.02
2011-06-10,2011-11,260.38
2011-06-10,2011-11,271.20
2011-06-10,2011-12,309.92
2011-06-10,2011-12,342.78
2011-06-10,2011-12,382.04
2011-06-10,2011-12,609.92
2011-06-10,2011-12,293.48
2011-06-10,2012-01,453.82
2011-06-10,2012-01,379.08
2011-06-10,2012-01,371.00
2011-06-10,2012-01,291.30
2011-06-10,2012-02,339.04
2011-06-10,2012-02,232.08
2011-06-10,2012-02,244.79
2011-06-10,2012-02,185.71
2011-06-10,2012-03,309.72
2011-06-10,2012-03,312.10
2011-06-10,2012-03,338.58
2011-06-10,2012-03,293.68
2011-06-10,2012-03,331.66
2011-06-10,2012-04,292.54
2011-06-10,2012-04,269.66
2011-06-10,2012-04,324.04
2011-06-10,2012-04,207.64
2011-06-10,2012-05,243.64
2011-06-10,2012-05,226.38
2011-06-10,2012-05,176.74
2011-06-10,2012-05,235.14
2011-06-10,2012-06,281.10
2011-06-10,2012-06,185.06
2011-06-10,2012-06,292.68
2011-06-10,2012-06,180.36
2011-06-10,2012-06,250.68
2011-06-10,2012-07,305.26
2011-06-10,2012-07,393.40
2011-06-10,2012-07,381.76
2011-06-10,2012-07,278.08
2011-06-10,2012-08,260.40
2011-06-10,2012-08,246.50
2011-06-10,2012-08,257.44
2011-06-10,2012-08,286.74
2011-06-10,2012-08,159.30
2011-06-10,2012-09,243.46
2011-06-10,2012-09,330.84
2011-06-10,2012-09,262.76
2011-06-10,2012-09,206.88
2011-06-10,2012-10,150.36
2011-06-10,2012-10,275.70
2011-06-10,2012-10,199.96
2011-06-10,2012-10,106.00
2011-06-17,2011-06,5.00
2011-06-17,2011-06,7.00
2011-06-17,2011-07,5.00
2011-06-24,2011-06,-9.88
2011-07-01,2011-07,57.28
2011-07-01,2011-07,46.54
2011-07-01,2011-07,171.84
2011-07-01,2011-07,193.32
2011-07-01,2011-07,313.64
2011-07-01,2011-08,136.04
2011-07-01,2011-09,17.00
2011-07-01,2011-11,8.50
2011-07-01,2011-12,90.16
2011-07-01,2011-12,515.20
2011-07-01,2011-12,103.04
2011-07-01,2011-12,38.64
2011-07-01,2011-12,103.04
2011-07-01,2012-01,118.63
2011-07-01,2012-01,206.08
2011-07-01,2012-01,38.64
2011-07-01,2012-01,103.04
2011-07-01,2012-02,12.88
2011-07-01,2012-02,51.52
2011-07-01,2012-03,12.88
2011-07-01,2012-03,38.64
2011-07-01,2012-04,-17.88
2011-07-01,2012-07,468.98
2011-07-01,2012-07,379.48
2011-07-01,2012-07,454.66
2011-07-01,2012-08,68.02
2011-07-01,2012-08,71.60
2011-07-01,2012-08,268.50
2011-07-01,2012-09,99.25
2011-07-01,2012-09,121.72
2011-07-01,2012-09,96.66
2011-07-01,2012-09,71.60
2011-07-01,2012-10,87.34
2011-07-01,2012-10,107.19
2011-07-01,2012-10,138.95
2011-07-01,2012-10,87.34
2011-07-08,2011-07,71.28
2011-07-08,2011-07,83.16
2011-07-08,2011-07,112.86
2011-07-08,2011-07,23.76
2011-07-08,2011-08,68.31
2011-07-08,2011-08,80.19
2011-07-08,2011-08,68.31
2011-07-08,2011-08,50.49
2011-07-08,2011-09,71.28
2011-07-08,2011-09,80.19
2011-07-08,2011-09,44.55
2011-07-08,2011-09,86.13
2011-07-08,2011-09,65.34
2011-07-08,2011-10,59.40
2011-07-08,2011-10,74.25
2011-07-08,2011-10,62.37
2011-07-08,2011-10,41.58
2011-07-08,2011-11,38.61
2011-07-08,2011-11,80.19
2011-07-08,2011-11,56.43
2011-07-08,2011-11,44.55
2011-07-08,2011-12,62.37
2011-07-08,2011-12,100.98
2011-07-08,2011-12,65.34
2011-07-08,2011-12,100.98
2011-07-08,2011-12,112.86
2011-07-08,2012-01,77.22
2011-07-08,2012-01,100.98
2011-07-08,2012-01,92.07
2011-07-08,2012-01,56.43
2011-07-08,2012-02,17.82
2011-07-08,2012-02,47.52
2011-07-08,2012-02,68.31
2011-07-08,2012-02,65.34
2011-07-08,2012-03,74.25
2011-07-08,2012-03,33.64
2011-07-08,2012-03,59.40
2011-07-08,2012-03,29.70
2011-07-08,2012-03,98.01
2011-07-08,2012-04,29.70
2011-07-08,2012-04,24.76
2011-07-08,2012-04,20.79
2011-07-08,2012-04,41.58
2011-07-08,2012-05,56.43
2011-07-08,2012-05,26.73
2011-07-08,2012-05,56.43
2011-07-08,2012-05,41.58
2011-07-08,2012-06,14.85
2011-07-08,2012-06,16.88
2011-07-08,2012-06,39.70
2011-07-08,2012-06,49.55
2011-07-08,2012-06,56.43
2011-07-08,2012-07,20.79
2011-07-08,2012-07,5.94
2011-07-08,2012-07,14.85
2011-07-08,2012-07,35.64
2011-07-08,2012-08,13.87
2011-07-08,2012-08,-181.35
2011-07-08,2012-08,8.91
2011-07-08,2012-08,14.85
2011-07-08,2012-08,22.82
2011-07-08,2012-09,14.85
2011-07-08,2012-09,23.76
2011-07-08,2012-09,20.79
2011-07-08,2012-09,5.94
2011-07-08,2012-10,8.91
2011-07-08,2012-10,14.85
2011-07-08,2012-10,8.91
2011-07-08,2012-10,11.88
2011-07-15,2011-07,-4.54
2011-07-15,2011-08,4.54
2011-07-15,2011-08,10.00
2011-08-05,2011-08,123.86
2011-08-05,2011-08,265.73
2011-08-05,2011-08,78.47
2011-08-05,2011-08,87.34
2011-08-05,2011-09,48.19
2011-08-05,2011-09,36.25
2011-08-05,2011-09,8.47
2011-08-05,2011-09,6.87
2011-08-05,2011-10,32.88
2011-08-05,2011-10,20.91
2011-08-05,2011-10,7.47
2011-08-05,2011-11,8.47
2011-08-05,2011-11,8.47
2011-08-05,2011-11,14.94
2011-08-05,2011-12,25.41
2011-08-05,2011-12,8.47
2011-08-05,2011-12,8.47
2011-08-05,2011-12,8.47
2011-08-05,2012-01,8.47
2011-08-05,2012-01,8.47
2011-08-05,2012-02,16.94
2011-08-05,2012-02,8.47
2011-08-05,2012-02,23.91
2011-08-05,2012-03,8.47
2011-08-05,2012-03,12.75
2011-08-05,2012-03,21.25
2011-08-05,2012-03,16.94
2011-08-05,2012-04,4.50
2011-08-05,2012-04,31.50
2011-08-05,2012-05,7.97
2011-08-05,2012-05,2.50
2011-08-05,2012-06,7.77
2011-09-02,2011-09,1351.12
2011-09-02,2011-09,180.91
2011-09-02,2011-09,827.00
2011-09-02,2011-09,841.00
2011-09-02,2011-09,2.97
2011-09-02,2011-10,553.00
2011-09-02,2011-10,460.00
2011-09-02,2011-10,312.00
2011-09-02,2011-10,460.00
2011-09-02,2011-11,-79.00
2011-09-02,2011-11,777.00
2011-09-02,2011-11,-12.88
2011-09-02,2011-12,115.92
2011-09-02,2011-12,103.04
2011-09-02,2011-12,180.32
2011-09-02,2011-12,90.16
2011-09-02,2011-12,64.40
2011-09-02,2012-01,84.38
2011-09-02,2012-02,12.88
2011-09-02,2012-02,25.76
2011-09-02,2012-03,25.76
2011-09-02,2012-04,7.00
2011-09-02,2012-05,3.00
2011-09-02,2012-06,3.00
2011-09-02,2012-07,5.00
2011-09-02,2012-08,5.00
2011-09-02,2012-08,10.00
2011-09-02,2012-08,10.00
2011-09-02,2012-08,10.00
2011-09-02,2012-09,5.00
2011-09-02,2012-09,5.00
2011-09-02,2012-10,5.00
2011-09-02,2012-10,5.00
2011-09-02,2012-10,5.00
2011-09-09,2011-09,9.65
2011-09-09,2011-11,636.00
2011-09-09,2011-12,204.00
2011-09-09,2011-12,159.00
2011-09-09,2012-02,204.00
2011-09-09,2012-03,204.00
2011-09-23,2011-09,1.50
2011-09-23,2011-09,4.50
2011-09-30,2011-09,-9.91
2011-09-30,2011-10,41.58
2011-09-30,2011-10,57.43
2011-09-30,2011-10,32.67
2011-09-30,2011-10,50.49
2011-09-30,2011-11,26.73
2011-09-30,2011-11,32.67
2011-09-30,2011-11,14.85
2011-09-30,2011-11,20.79
2011-09-30,2011-12,41.58
2011-09-30,2011-12,29.70
2011-09-30,2011-12,47.52
2011-09-30,2011-12,26.73
2011-09-30,2011-12,26.73
2011-09-30,2012-01,50.49
2011-09-30,2012-01,20.79
2011-09-30,2012-01,26.73
2011-09-30,2012-01,41.58
2011-09-30,2012-02,17.82
2011-09-30,2012-02,47.52
2011-09-30,2012-02,56.43
2011-09-30,2012-02,17.82
2011-09-30,2012-03,8.91
2011-09-30,2012-03,20.79
2011-09-30,2012-03,11.88
2011-09-30,2012-03,23.76
2011-09-30,2012-03,11.88
2011-09-30,2012-04,11.88
2011-09-30,2012-04,14.00
2011-09-30,2012-04,12.00
2011-09-30,2012-04,69.49
2011-09-30,2012-05,82.31
2011-09-30,2012-05,54.55
2011-09-30,2012-05,92.40
2011-09-30,2012-05,127.16
2011-09-30,2012-06,46.55
2011-09-30,2012-06,43.70
2011-09-30,2012-06,91.46
2011-09-30,2012-06,44.55
